Date,Maker,Model,Bullets,Channel,Quantity
1811-06-21,Remington,model_1,bullets_A,TF,11
1811-06-22,Remington,model_1,bullets_A,TF,11
1811-06-23,Remington,model_1,bullets_A,TF,12
1811-06-24,Remington,model_1,bullets_A,TF,10
1811-06-25,Remington,model_1,bullets_A,TF,10
1811-06-26,Remington,model_1,bullets_A,TF,11
1811-06-27,Remington,model_1,bullets_A,TF,12
1811-06-28,Remington,model_1,bullets_A,TF,11
1811-06-29,Remington,model_1,bullets_A,TF,14
1811-06-30,Remington,model_1,bullets_A,TF,14
1811-07-01,Remington,model_1,bullets_A,TF,18
1811-07-02,Remington,model_1,bullets_A,TF,16
1811-07-03,Remington,model_1,bullets_A,TF,13
1811-07-04,Remington,model_1,bullets_A,TF,14
1811-07-05,Remington,model_1,bullets_A,TF,13
1811-07-06,Remington,model_1,bullets_A,TF,13
1811-07-07,Remington,model_1,bullets_A,TF,13
1811-07-08,Remington,model_1,bullets_A,TF,13
1811-07-09,Remington,model_1,bullets_A,TF,12
1811-07-10,Remington,model_1,bullets_A,TF,11
1811-07-11,Remington,model_1,bullets_A,TF,9
1811-07-12,Remington,model_1,bullets_A,TF,8
1811-07-13,Remington,model_1,bullets_A,TF,7
1811-07-14,Remington,model_1,bullets_A,TF,8
1811-07-15,Remington,model_1,bullets_A,TF,10
1811-07-16,Remington,model_1,bullets_A,TF,10
1811-07-17,Remington,model_1,bullets_A,TF,9
1811-07-18,Remington,model_1,bullets_A,TF,7
1811-07-19,Remington,model_1,bullets_A,TF,6
1811-07-20,Remington,model_1,bullets_A,TF,5
1811-07-21,Remington,model_1,bullets_A,TF,4
1811-07-22,Remington,model_1,bullets_A,TF,6
1811-07-23,Remington,model_1,bullets_A,TF,5
1811-07-24,Remington,model_1,bullets_A,TF,4
1811-07-25,Remington,model_1,bullets_A,TF,4
1811-07-26,Remington,model_1,bullets_A,TF,5
1811-07-27,Remington,model_1,bullets_A,TF,4
1811-07-28,Remington,model_1,bullets_A,TF,2
1811-07-29,Remington,model_1,bullets_A,TF,2
1811-07-30,Remington,model_1,bullets_A,TF,1
1811-07-31,Remington,model_1,bullets_A,TF,2
1811-08-01,Remington,model_1,bullets_A,TF,3
1811-08-02,Remington,model_1,bullets_A,TF,4
1811-08-03,Remington,model_1,bullets_A,TF,5
1811-08-04,Remington,model_1,bullets_A,TF,3
1811-08-05,Remington,model_1,bullets_A,TF,2
1811-08-06,Remington,model_1,bullets_A,TF,1
1811-08-07,Remington,model_1,bullets_A,TF,1
1811-08-08,Remington,model_1,bullets_A,TF,0
1811-08-09,Remington,model_1,bullets_A,TF,1
1811-08-10,Remington,model_1,bullets_A,TF,3
1811-08-11,Remington,model_1,bullets_A,TF,3
1811-08-12,Remington,model_1,bullets_A,TF,4
1811-08-13,Remington,model_1,bullets_A,TF,3
1811-08-14,Remington,model_1,bullets_A,TF,3
1811-08-15,Remington,model_1,bullets_A,TF,5
1811-08-16,Remington,model_1,bullets_A,TF,5
1811-08-17,Remington,model_1,bullets_A,TF,2
1811-08-18,Remington,model_1,bullets_A,TF,4
1811-08-19,Remington,model_1,bullets_A,TF,5
1811-08-20,Remington,model_1,bullets_A,TF,4
1811-08-21,Remington,model_1,bullets_A,TF,5
1811-08-22,Remington,model_1,bullets_A,TF,5
1811-08-23,Remington,model_1,bullets_A,TF,5
1811-08-24,Remington,model_1,bullets_A,TF,3
1811-08-25,Remington,model_1,bullets_A,TF,4
1811-08-26,Remington,model_1,bullets_A,TF,4
1811-08-27,Remington,model_1,bullets_A,TF,6
1811-08-28,Remington,model_1,bullets_A,TF,6
1811-08-29,Remington,model_1,bullets_A,TF,6
1811-08-30,Remington,model_1,bullets_A,TF,4
1811-08-31,Remington,model_1,bullets_A,TF,3
1811-09-01,Remington,model_1,bullets_A,TF,2
1811-09-02,Remington,model_1,bullets_A,TF,1
1811-09-03,Remington,model_1,bullets_A,TF,0
1811-09-04,Remington,model_1,bullets_A,TF,0
1811-09-05,Remington,model_1,bullets_A,TF,1
1811-09-06,Remington,model_1,bullets_A,TF,1
1811-09-07,Remington,model_1,bullets_A,TF,2
1811-09-08,Remington,model_1,bullets_A,TF,3
1811-09-09,Remington,model_1,bullets_A,TF,2
1811-09-10,Remington,model_1,bullets_A,TF,2
1811-09-11,Remington,model_1,bullets_A,TF,2
1811-09-12,Remington,model_1,bullets_A,TF,3
1811-09-13,Remington,model_1,bullets_A,TF,3
1811-09-14,Remington,model_1,bullets_A,TF,1
1811-09-15,Remington,model_1,bullets_A,TF,2
1811-09-16,Remington,model_1,bullets_A,TF,1
1811-09-17,Remington,model_1,bullets_A,TF,0
1811-09-18,Remington,model_1,bullets_A,TF,2
1811-09-19,Remington,model_1,bullets_A,TF,2
1811-09-20,Remington,model_1,bullets_A,TF,1
1811-09-21,Remington,model_1,bullets_A,TF,2
1811-09-22,Remington,model_1,bullets_A,TF,3
1811-09-23,Remington,model_1,bullets_A,TF,3
1811-09-24,Remington,model_1,bullets_A,TF,3
1811-09-25,Remington,model_1,bullets_A,TF,3
1811-09-26,Remington,model_1,bullets_A,TF,3
1811-09-27,Remington,model_1,bullets_A,TF,1
1811-09-28,Remington,model_1,bullets_A,TF,1
1811-09-29,Remington,model_1,bullets_A,TF,2
1811-09-30,Remington,model_1,bullets_A,TF,3
1811-10-01,Remington,model_1,bullets_A,TF,3
1811-10-02,Remington,model_1,bullets_A,TF,4
1811-10-03,Remington,model_1,bullets_A,TF,3
1811-10-04,Remington,model_1,bullets_A,TF,2
1811-10-05,Remington,model_1,bullets_A,TF,2
1811-10-06,Remington,model_1,bullets_A,TF,3
1811-10-07,Remington,model_1,bullets_A,TF,2
1811-10-08,Remington,model_1,bullets_A,TF,2
1811-10-09,Remington,model_1,bullets_A,TF,3
1811-10-10,Remington,model_1,bullets_A,TF,4
1811-10-11,Remington,model_1,bullets_A,TF,3
1811-10-12,Remington,model_1,bullets_A,TF,4
1811-10-13,Remington,model_1,bullets_A,TF,4
1811-10-14,Remington,model_1,bullets_A,TF,3
1811-10-15,Remington,model_1,bullets_A,TF,3
1811-10-16,Remington,model_1,bullets_A,TF,4
1811-10-17,Remington,model_1,bullets_A,TF,7
1811-10-18,Remington,model_1,bullets_A,TF,6
1811-10-19,Remington,model_1,bullets_A,TF,6
1811-10-20,Remington,model_1,bullets_A,TF,5
1811-10-21,Remington,model_1,bullets_A,TF,2
1811-10-22,Remington,model_1,bullets_A,TF,1
1811-10-23,Remington,model_1,bullets_A,TF,0
1811-10-24,Remington,model_1,bullets_A,TF,0
1811-10-25,Remington,model_1,bullets_A,TF,1
1811-10-26,Remington,model_1,bullets_A,TF,2
1811-10-27,Remington,model_1,bullets_A,TF,1
1811-10-28,Remington,model_1,bullets_A,TF,0
1811-10-29,Remington,model_1,bullets_A,TF,1
1811-10-30,Remington,model_1,bullets_A,TF,1
1811-10-31,Remington,model_1,bullets_A,TF,0
1811-11-01,Remington,model_1,bullets_A,TF,1
1811-11-02,Remington,model_1,bullets_A,TF,1
1811-11-03,Remington,model_1,bullets_A,TF,1
1811-11-04,Remington,model_1,bullets_A,TF,2
1811-11-05,Remington,model_1,bullets_A,TF,1
1811-11-06,Remington,model_1,bullets_A,TF,2
1811-11-07,Remington,model_1,bullets_A,TF,0
1811-11-08,Remington,model_1,bullets_A,TF,0
1811-11-09,Remington,model_1,bullets_A,TF,1
1811-11-10,Remington,model_1,bullets_A,TF,0
1811-11-11,Remington,model_1,bullets_A,TF,0
1811-11-12,Remington,model_1,bullets_A,TF,1
1811-11-13,Remington,model_1,bullets_A,TF,0
1811-11-14,Remington,model_1,bullets_A,TF,1
1811-11-15,Remington,model_1,bullets_A,TF,2
1811-11-16,Remington,model_1,bullets_A,TF,0
1811-11-17,Remington,model_1,bullets_A,TF,0
1811-11-18,Remington,model_1,bullets_A,TF,1
1811-11-19,Remington,model_1,bullets_A,TF,3
1811-11-20,Remington,model_1,bullets_A,TF,1
1811-11-21,Remington,model_1,bullets_A,TF,3
1811-11-22,Remington,model_1,bullets_A,TF,2
1811-11-23,Remington,model_1,bullets_A,TF,2
1811-11-24,Remington,model_1,bullets_A,TF,3
1811-11-25,Remington,model_1,bullets_A,TF,1
1811-11-26,Remington,model_1,bullets_A,TF,2
1811-11-27,Remington,model_1,bullets_A,TF,0
1811-11-28,Remington,model_1,bullets_A,TF,0
1811-11-29,Remington,model_1,bullets_A,TF,2
1811-11-30,Remington,model_1,bullets_A,TF,1
1811-12-01,Remington,model_1,bullets_A,TF,1
1811-12-02,Remington,model_1,bullets_A,TF,1
1811-12-03,Remington,model_1,bullets_A,TF,0
1811-12-04,Remington,model_1,bullets_A,TF,2
1811-12-05,Remington,model_1,bullets_A,TF,3
1811-12-06,Remington,model_1,bullets_A,TF,4
1811-12-07,Remington,model_1,bullets_A,TF,5
1811-12-08,Remington,model_1,bullets_A,TF,7
1811-12-09,Remington,model_1,bullets_A,TF,7
1811-12-10,Remington,model_1,bullets_A,TF,8
1811-12-11,Remington,model_1,bullets_A,TF,8
1811-12-12,Remington,model_1,bullets_A,TF,6
1811-12-13,Remington,model_1,bullets_A,TF,7
1811-12-14,Remington,model_1,bullets_A,TF,8
1811-12-15,Remington,model_1,bullets_A,TF,8
1811-12-16,Remington,model_1,bullets_A,TF,5
1811-12-17,Remington,model_1,bullets_A,TF,4
1811-12-18,Remington,model_1,bullets_A,TF,6
1811-12-19,Remington,model_1,bullets_A,TF,3
1811-12-20,Remington,model_1,bullets_A,TF,4
1811-12-21,Remington,model_1,bullets_A,TF,3
1811-12-22,Remington,model_1,bullets_A,TF,2
1811-12-23,Remington,model_1,bullets_A,TF,3
1811-12-24,Remington,model_1,bullets_A,TF,3
1811-12-25,Remington,model_1,bullets_A,TF,1
1811-12-26,Remington,model_1,bullets_A,TF,3
1811-12-27,Remington,model_1,bullets_A,TF,4
1811-12-28,Remington,model_1,bullets_A,TF,5
1811-12-29,Remington,model_1,bullets_A,TF,6
1811-12-30,Remington,model_1,bullets_A,TF,4
1811-12-31,Remington,model_1,bullets_A,TF,1
1812-01-01,Remington,model_1,bullets_A,TF,0
1812-01-02,Remington,model_1,bullets_A,TF,1
1812-01-03,Remington,model_1,bullets_A,TF,2
1812-01-04,Remington,model_1,bullets_A,TF,3
1812-01-05,Remington,model_1,bullets_A,TF,2
1812-01-06,Remington,model_1,bullets_A,TF,1
1812-01-07,Remington,model_1,bullets_A,TF,1
1812-01-08,Remington,model_1,bullets_A,TF,1
1812-01-09,Remington,model_1,bullets_A,TF,2
1812-01-10,Remington,model_1,bullets_A,TF,1
1812-01-11,Remington,model_1,bullets_A,TF,0
1812-01-12,Remington,model_1,bullets_A,TF,0
1812-01-13,Remington,model_1,bullets_A,TF,1
1812-01-14,Remington,model_1,bullets_A,TF,2
1812-01-15,Remington,model_1,bullets_A,TF,1
1812-01-16,Remington,model_1,bullets_A,TF,0
1812-01-17,Remington,model_1,bullets_A,TF,3
1812-01-18,Remington,model_1,bullets_A,TF,2
1812-01-19,Remington,model_1,bullets_A,TF,1
1812-01-20,Remington,model_1,bullets_A,TF,2
1812-01-21,Remington,model_1,bullets_A,TF,1
1812-01-22,Remington,model_1,bullets_A,TF,1
1812-01-23,Remington,model_1,bullets_A,TF,1
1812-01-24,Remington,model_1,bullets_A,TF,1
1812-01-25,Remington,model_1,bullets_A,TF,2
1812-01-26,Remington,model_1,bullets_A,TF,4
1812-01-27,Remington,model_1,bullets_A,TF,4
1812-01-28,Remington,model_1,bullets_A,TF,5
1812-01-29,Remington,model_1,bullets_A,TF,4
1812-01-30,Remington,model_1,bullets_A,TF,4
1812-01-31,Remington,model_1,bullets_A,TF,4
1812-02-01,Remington,model_1,bullets_A,TF,7
1812-02-02,Remington,model_1,bullets_A,TF,8
1812-02-03,Remington,model_1,bullets_A,TF,6
1812-02-04,Remington,model_1,bullets_A,TF,4
1812-02-05,Remington,model_1,bullets_A,TF,3
1812-02-06,Remington,model_1,bullets_A,TF,7
1812-02-07,Remington,model_1,bullets_A,TF,7
1812-02-08,Remington,model_1,bullets_A,TF,5
1812-02-09,Remington,model_1,bullets_A,TF,6
1812-02-10,Remington,model_1,bullets_A,TF,8
1812-02-11,Remington,model_1,bullets_A,TF,10
1812-02-12,Remington,model_1,bullets_A,TF,8
1812-02-13,Remington,model_1,bullets_A,TF,5
1812-02-14,Remington,model_1,bullets_A,TF,6
1812-02-15,Remington,model_1,bullets_A,TF,5
1812-02-16,Remington,model_1,bullets_A,TF,5
1812-02-17,Remington,model_1,bullets_A,TF,5
1812-02-18,Remington,model_1,bullets_A,TF,4
1812-02-19,Remington,model_1,bullets_A,TF,6
1812-02-20,Remington,model_1,bullets_A,TF,5
1812-02-21,Remington,model_1,bullets_A,TF,5
1812-02-22,Remington,model_1,bullets_A,TF,5
1812-02-23,Remington,model_1,bullets_A,TF,7
1812-02-24,Remington,model_1,bullets_A,TF,8
1812-02-25,Remington,model_1,bullets_A,TF,8
1812-02-26,Remington,model_1,bullets_A,TF,9
1812-02-27,Remington,model_1,bullets_A,TF,12
1812-02-28,Remington,model_1,bullets_A,TF,14
1812-02-29,Remington,model_1,bullets_A,TF,12
1812-03-01,Remington,model_1,bullets_A,TF,14
1812-03-02,Remington,model_1,bullets_A,TF,14
1812-03-03,Remington,model_1,bullets_A,TF,13
1812-03-04,Remington,model_1,bullets_A,TF,12
1812-03-05,Remington,model_1,bullets_A,TF,14
1812-03-06,Remington,model_1,bullets_A,TF,15
1812-03-07,Remington,model_1,bullets_A,TF,15
1812-03-08,Remington,model_1,bullets_A,TF,15
1812-03-09,Remington,model_1,bullets_A,TF,14
1812-03-10,Remington,model_1,bullets_A,TF,16
1812-03-11,Remington,model_1,bullets_A,TF,15
1812-03-12,Remington,model_1,bullets_A,TF,12
1812-03-13,Remington,model_1,bullets_A,TF,12
1812-03-14,Remington,model_1,bullets_A,TF,14
1812-03-15,Remington,model_1,bullets_A,TF,14
1812-03-16,Remington,model_1,bullets_A,TF,14
1812-03-17,Remington,model_1,bullets_A,TF,15
1812-03-18,Remington,model_1,bullets_A,TF,16
1812-03-19,Remington,model_1,bullets_A,TF,15
1812-03-20,Remington,model_1,bullets_A,TF,15
1812-03-21,Remington,model_1,bullets_A,TF,15
1812-03-22,Remington,model_1,bullets_A,TF,15
1812-03-23,Remington,model_1,bullets_A,TF,15
1812-03-24,Remington,model_1,bullets_A,TF,15
1812-03-25,Remington,model_1,bullets_A,TF,15
1812-03-26,Remington,model_1,bullets_A,TF,17
1812-03-27,Remington,model_1,bullets_A,TF,18
1812-03-28,Remington,model_1,bullets_A,TF,16
1812-03-29,Remington,model_1,bullets_A,TF,18
1812-03-30,Remington,model_1,bullets_A,TF,18
1812-03-31,Remington,model_1,bullets_A,TF,17
1812-04-01,Remington,model_1,bullets_A,TF,16
1812-04-02,Remington,model_1,bullets_A,TF,17
1812-04-03,Remington,model_1,bullets_A,TF,18
1812-04-04,Remington,model_1,bullets_A,TF,17
1812-04-05,Remington,model_1,bullets_A,TF,18
1812-04-06,Remington,model_1,bullets_A,TF,18
1812-04-07,Remington,model_1,bullets_A,TF,17
1812-04-08,Remington,model_1,bullets_A,TF,16
1812-04-09,Remington,model_1,bullets_A,TF,13
1812-04-10,Remington,model_1,bullets_A,TF,12
1812-04-11,Remington,model_1,bullets_A,TF,13
1812-04-12,Remington,model_1,bullets_A,TF,14
1812-04-13,Remington,model_1,bullets_A,TF,14
1812-04-14,Remington,model_1,bullets_A,TF,13
1812-04-15,Remington,model_1,bullets_A,TF,13
1812-04-16,Remington,model_1,bullets_A,TF,10
1812-04-17,Remington,model_1,bullets_A,TF,9
1812-04-18,Remington,model_1,bullets_A,TF,8
1812-04-19,Remington,model_1,bullets_A,TF,10
1812-04-20,Remington,model_1,bullets_A,TF,11
1812-04-21,Remington,model_1,bullets_A,TF,12
1812-04-22,Remington,model_1,bullets_A,TF,9
1812-04-23,Remington,model_1,bullets_A,TF,8
1812-04-24,Remington,model_1,bullets_A,TF,7
1812-04-25,Remington,model_1,bullets_A,TF,8
1812-04-26,Remington,model_1,bullets_A,TF,8
1812-04-27,Remington,model_1,bullets_A,TF,4
1812-04-28,Remington,model_1,bullets_A,TF,3
1812-04-29,Remington,model_1,bullets_A,TF,2
1812-04-30,Remington,model_1,bullets_A,TF,1
1812-05-01,Remington,model_1,bullets_A,TF,2
1812-05-02,Remington,model_1,bullets_A,TF,2
1812-05-03,Remington,model_1,bullets_A,TF,3
1812-05-04,Remington,model_1,bullets_A,TF,1
1812-05-05,Remington,model_1,bullets_A,TF,1
1812-05-06,Remington,model_1,bullets_A,TF,2
1812-05-07,Remington,model_1,bullets_A,TF,4
1812-05-08,Remington,model_1,bullets_A,TF,4
1812-05-09,Remington,model_1,bullets_A,TF,3
1812-05-10,Remington,model_1,bullets_A,TF,4
1812-05-11,Remington,model_1,bullets_A,TF,3
1812-05-12,Remington,model_1,bullets_A,TF,3
1812-05-13,Remington,model_1,bullets_A,TF,2
1812-05-14,Remington,model_1,bullets_A,TF,3
1812-05-15,Remington,model_1,bullets_A,TF,2
1812-05-16,Remington,model_1,bullets_A,TF,0
1812-05-17,Remington,model_1,bullets_A,TF,0
1812-05-18,Remington,model_1,bullets_A,TF,0
1812-05-19,Remington,model_1,bullets_A,TF,2
1812-05-20,Remington,model_1,bullets_A,TF,3
1812-05-21,Remington,model_1,bullets_A,TF,1
1812-05-22,Remington,model_1,bullets_A,TF,2
1812-05-23,Remington,model_1,bullets_A,TF,2
1812-05-24,Remington,model_1,bullets_A,TF,3
1812-05-25,Remington,model_1,bullets_A,TF,4
1812-05-26,Remington,model_1,bullets_A,TF,4
1812-05-27,Remington,model_1,bullets_A,TF,5
1812-05-28,Remington,model_1,bullets_A,TF,4
1812-05-29,Remington,model_1,bullets_A,TF,4
1812-05-30,Remington,model_1,bullets_A,TF,4
1812-05-31,Remington,model_1,bullets_A,TF,2
1812-06-01,Remington,model_1,bullets_A,TF,3
1812-06-02,Remington,model_1,bullets_A,TF,0
1812-06-03,Remington,model_1,bullets_A,TF,0
1812-06-04,Remington,model_1,bullets_A,TF,2
1812-06-05,Remington,model_1,bullets_A,TF,1
1812-06-06,Remington,model_1,bullets_A,TF,0
1812-06-07,Remington,model_1,bullets_A,TF,2
1812-06-08,Remington,model_1,bullets_A,TF,4
1812-06-09,Remington,model_1,bullets_A,TF,2
1812-06-10,Remington,model_1,bullets_A,TF,3
1812-06-11,Remington,model_1,bullets_A,TF,3
1812-06-12,Remington,model_1,bullets_A,TF,1
1812-06-13,Remington,model_1,bullets_A,TF,2
1812-06-14,Remington,model_1,bullets_A,TF,4
1812-06-15,Remington,model_1,bullets_A,TF,7
1812-06-16,Remington,model_1,bullets_A,TF,6
1812-06-17,Remington,model_1,bullets_A,TF,6
1812-06-18,Remington,model_1,bullets_A,TF,3
1812-06-19,Remington,model_1,bullets_A,TF,4
1812-06-20,Remington,model_1,bullets_A,TF,3
1812-06-21,Remington,model_1,bullets_A,TF,2
1812-06-22,Remington,model_1,bullets_A,TF,1
1812-06-23,Remington,model_1,bullets_A,TF,0
1812-06-24,Remington,model_1,bullets_A,TF,0
1812-06-25,Remington,model_1,bullets_A,TF,2
1812-06-26,Remington,model_1,bullets_A,TF,2
1812-06-27,Remington,model_1,bullets_A,TF,2
1812-06-28,Remington,model_1,bullets_A,TF,1
1812-06-29,Remington,model_1,bullets_A,TF,2
1812-06-30,Remington,model_1,bullets_A,TF,1
1812-07-01,Remington,model_1,bullets_A,TF,2
1812-07-02,Remington,model_1,bullets_A,TF,1
1812-07-03,Remington,model_1,bullets_A,TF,4
1812-07-04,Remington,model_1,bullets_A,TF,3
1812-07-05,Remington,model_1,bullets_A,TF,4
1812-07-06,Remington,model_1,bullets_A,TF,3
1812-07-07,Remington,model_1,bullets_A,TF,2
1812-07-08,Remington,model_1,bullets_A,TF,4
1812-07-09,Remington,model_1,bullets_A,TF,3
1812-07-10,Remington,model_1,bullets_A,TF,4
1812-07-11,Remington,model_1,bullets_A,TF,5
1812-07-12,Remington,model_1,bullets_A,TF,6
1812-07-13,Remington,model_1,bullets_A,TF,6
1812-07-14,Remington,model_1,bullets_A,TF,6
1812-07-15,Remington,model_1,bullets_A,TF,6
1812-07-16,Remington,model_1,bullets_A,TF,6
1812-07-17,Remington,model_1,bullets_A,TF,5
1812-07-18,Remington,model_1,bullets_A,TF,6
1812-07-19,Remington,model_1,bullets_A,TF,7
1812-07-20,Remington,model_1,bullets_A,TF,5
1812-07-21,Remington,model_1,bullets_A,TF,6
1812-07-22,Remington,model_1,bullets_A,TF,4
1812-07-23,Remington,model_1,bullets_A,TF,3
1812-07-24,Remington,model_1,bullets_A,TF,3
1812-07-25,Remington,model_1,bullets_A,TF,3
1812-07-26,Remington,model_1,bullets_A,TF,5
1812-07-27,Remington,model_1,bullets_A,TF,3
1812-07-28,Remington,model_1,bullets_A,TF,3
1812-07-29,Remington,model_1,bullets_A,TF,1
1812-07-30,Remington,model_1,bullets_A,TF,0
1812-07-31,Remington,model_1,bullets_A,TF,0
1812-08-01,Remington,model_1,bullets_A,TF,2
1812-08-02,Remington,model_1,bullets_A,TF,1
1812-08-03,Remington,model_1,bullets_A,TF,2
1812-08-04,Remington,model_1,bullets_A,TF,2
1812-08-05,Remington,model_1,bullets_A,TF,0
1812-08-06,Remington,model_1,bullets_A,TF,1
1812-08-07,Remington,model_1,bullets_A,TF,2
1812-08-08,Remington,model_1,bullets_A,TF,4
1812-08-09,Remington,model_1,bullets_A,TF,3
1812-08-10,Remington,model_1,bullets_A,TF,1
1812-08-11,Remington,model_1,bullets_A,TF,2
1812-08-12,Remington,model_1,bullets_A,TF,2
1812-08-13,Remington,model_1,bullets_A,TF,2
1812-08-14,Remington,model_1,bullets_A,TF,2
1812-08-15,Remington,model_1,bullets_A,TF,1
1812-08-16,Remington,model_1,bullets_A,TF,0
1812-08-17,Remington,model_1,bullets_A,TF,1
1812-08-18,Remington,model_1,bullets_A,TF,2
1812-08-19,Remington,model_1,bullets_A,TF,1
1812-08-20,Remington,model_1,bullets_A,TF,2
1812-08-21,Remington,model_1,bullets_A,TF,3
1812-08-22,Remington,model_1,bullets_A,TF,3
1812-08-23,Remington,model_1,bullets_A,TF,2
1812-08-24,Remington,model_1,bullets_A,TF,5
1812-08-25,Remington,model_1,bullets_A,TF,5
1812-08-26,Remington,model_1,bullets_A,TF,4
1812-08-27,Remington,model_1,bullets_A,TF,5
1812-08-28,Remington,model_1,bullets_A,TF,4
1812-08-29,Remington,model_1,bullets_A,TF,5
1812-08-30,Remington,model_1,bullets_A,TF,6
1812-08-31,Remington,model_1,bullets_A,TF,5
1812-09-01,Remington,model_1,bullets_A,TF,7
1812-09-02,Remington,model_1,bullets_A,TF,6
1812-09-03,Remington,model_1,bullets_A,TF,7
1812-09-04,Remington,model_1,bullets_A,TF,6
1812-09-05,Remington,model_1,bullets_A,TF,10
1812-09-06,Remington,model_1,bullets_A,TF,8
1812-09-07,Remington,model_1,bullets_A,TF,7
1812-09-08,Remington,model_1,bullets_A,TF,7
1812-09-09,Remington,model_1,bullets_A,TF,6
1812-09-10,Remington,model_1,bullets_A,TF,6
1812-09-11,Remington,model_1,bullets_A,TF,7
1812-09-12,Remington,model_1,bullets_A,TF,8
1812-09-13,Remington,model_1,bullets_A,TF,9
1812-09-14,Remington,model_1,bullets_A,TF,9
1812-09-15,Remington,model_1,bullets_A,TF,8
1812-09-16,Remington,model_1,bullets_A,TF,8
1812-09-17,Remington,model_1,bullets_A,TF,7
1812-09-18,Remington,model_1,bullets_A,TF,7
1812-09-19,Remington,model_1,bullets_A,TF,7
1812-09-20,Remington,model_1,bullets_A,TF,7
1812-09-21,Remington,model_1,bullets_A,TF,7
1812-09-22,Remington,model_1,bullets_A,TF,6
1812-09-23,Remington,model_1,bullets_A,TF,6
1812-09-24,Remington,model_1,bullets_A,TF,7
1812-09-25,Remington,model_1,bullets_A,TF,5
1812-09-26,Remington,model_1,bullets_A,TF,3
1812-09-27,Remington,model_1,bullets_A,TF,0
1812-09-28,Remington,model_1,bullets_A,TF,2
1812-09-29,Remington,model_1,bullets_A,TF,1
1812-09-30,Remington,model_1,bullets_A,TF,1
1812-10-01,Remington,model_1,bullets_A,TF,4
1812-10-02,Remington,model_1,bullets_A,TF,5
1812-10-03,Remington,model_1,bullets_A,TF,4
1812-10-04,Remington,model_1,bullets_A,TF,2
1812-10-05,Remington,model_1,bullets_A,TF,2
1812-10-06,Remington,model_1,bullets_A,TF,3
1812-10-07,Remington,model_1,bullets_A,TF,2
1812-10-08,Remington,model_1,bullets_A,TF,4
